Transaction_ID,Date,Customer_Name,Customer_ID,Product,Customer_Category,Season,Basket_Size,Product_Category,Category,Sub_Category,Payment_Method,City,Store_Type,Discount_Applied,Promotion,Unit_Price,Cost_Per_Item,Profit,Total_Items,Total_Cost,Total_Sales,Profit_Margin_Sales,Profit_Margin_Cost,is_slow_moving,is_overstocked
1000000491,25-02-2022 02:46,Travis Brooks,648517,['Pickles'],Retiree,Fall,1,Pickles,Pantry & Snacks,Pickles,Credit Card,Atlanta,Warehouse Club,False,Discount on Selected Items,8.38,4.91,6.94,2,9.82,16.76,41.408114558472555,70.67209775967413,True,False
1000000492,10-12-2021 22:09,Ashley Schultz,34358,['Dish Soap'],Young Adult,Winter,1,Dish Soap,Cleaning Supplies,Dish Soap,Cash,Miami,Department Store,False,,69.84,33.75,36.09,1,33.75,69.84,51.675257731958766,106.93333333333335,True,False
1000000493,07-10-2021 13:59,James Hubbard,931377,"['Pasta', 'Ketchup', 'Bread', 'Butter', 'Soda']",Teenager,Spring,5,Pasta,Grains & Bakery,Pasta,Credit Card,Los Angeles,Supermarket,False,BOGO (Buy One Get One),4.49,2.05,24.39,10,20.5,44.900000000000006,54.32071269487751,118.97560975609755,False,False
1000000496,27-05-2023 14:08,Tiffany Clark,730207,"['Mop', 'Honey', 'Iron', 'Diapers']",Student,Spring,4,Mop,Cleaning Equipment,Mop,Debit Card,San Francisco,Convenience Store,True,,27.08,15.57,23.01,2,31.14,54.16,42.48522895125554,73.89210019267823,True,False
1000000497,24-11-2020 01:16,Michelle Acosta,631156,['Carrots'],Student,Winter,1,Carrots,Vegetables,Carrots,Credit Card,Miami,Supermarket,False,,8.37,3.54,33.78,7,24.78,58.589999999999996,57.65488991295443,136.31961259079904,False,False
1000000498,10-07-2023 05:18,Erica Morales,516078,"['Ironing Board', 'Feminine Hygiene Products', 'Bath Towels', 'Jam']",Student,Spring,4,Ironing Board,Household Electronics,Ironing Board,Cash,Dallas,Specialty Store,True,BOGO (Buy One Get One),48.69,33.71,29.96,2,67.42,97.38,30.766071061819677,44.43785226935628,True,False
1000000499,18-11-2023 04:49,Heather Peterson,586257,"['Cereal Bars', 'Tomatoes', 'Toothpaste', 'Honey', 'Shampoo']",Senior Citizen,Spring,5,Cereal Bars,Grains & Bakery,Cereal Bars,Cash,Seattle,Warehouse Club,False,BOGO (Buy One Get One),1.82,1.27,5.53,10,12.7,18.2,30.384615384615387,43.54330708661418,False,True
1000000500,28-03-2022 05:06,Terri May,168306,"['Ketchup', 'Tea']",Young Adult,Spring,2,Ketchup,Condiments,Ketchup,Mobile Payment,Atlanta,Warehouse Club,True,,10.73,6.54,8.38,2,13.08,21.46,39.049394221808015,64.06727828746178,True,False
1000000501,22-12-2020 14:40,Lisa Cooper,511220,"['Mayonnaise', 'Toothpaste', 'Vinegar']",Retiree,Fall,3,Mayonnaise,Condiments,Mayonnaise,Debit Card,New York,Department Store,False,,5.16,2.89,18.12,8,23.12,41.28,43.895348837209305,78.37370242214533,False,False
1000000502,20-03-2020 11:40,Amanda Nelson,668215,"['Onions', 'Shaving Cream', 'Potatoes', 'Shower Gel']",Senior Citizen,Spring,4,Onions,Vegetables,Onions,Mobile Payment,San Francisco,Department Store,True,BOGO (Buy One Get One),9.69,4.78,49.15,10,47.800000000000004,96.89999999999999,50.72239422084623,102.82426778242677,False,False
1000000503,07-09-2023 06:59,Matthew Ruiz,699623,"['Cereal', 'Plant Fertilizer', 'Vinegar']",Professional,Winter,3,Cereal,Grains & Bakery,Cereal,Debit Card,Dallas,Convenience Store,True,BOGO (Buy One Get One),10.92,7.03,27.2,7,49.21,76.44,35.583464154892724,55.27331843121317,False,False
1000000504,08-09-2021 06:39,Kimberly Gallegos,918986,"['Canned Soup', 'Diapers']",Senior Citizen,Fall,2,Canned Soup,Pantry & Snacks,Canned Soup,Mobile Payment,Miami,Supermarket,True,BOGO (Buy One Get One),12.43,7.52,29.42,6,45.12,74.58,39.44757307589166,65.20390070921987,False,False
1000000505,27-08-2020 18:56,Brittany Griffin,660772,"['Garden Hose', 'Diapers', 'Banana', 'Shaving Cream', 'Cereal Bars']",Homemaker,Spring,5,Garden Hose,Garden Tools,Garden Hose,Cash,Boston,Supermarket,False,BOGO (Buy One Get One),4.98,2.23,27.42,10,22.3,49.800000000000004,55.06024096385542,122.95964125560539,False,False
1000000507,12-05-2020 11:11,Robert Robertson,229960,"['Shrimp', 'Cereal']",Senior Citizen,Winter,2,Shrimp,Meat & Seafood,Shrimp,Cash,Los Angeles,Specialty Store,False,BOGO (Buy One Get One),7.61,4.92,13.45,5,24.6,38.050000000000004,35.348226018396836,54.67479674796747,False,False
1000000508,12-01-2020 14:07,Kristin Murray,906644,"['Plant Fertilizer', 'Dish Soap']",Student,Fall,2,Plant Fertilizer,Garden Tools,Plant Fertilizer,Cash,Houston,Pharmacy,False,,30.66,21.0,28.98,3,63.0,91.98,31.506849315068493,46.0,False,False
1000000509,26-07-2020 18:02,Kimberly Torres,318380,"['Coffee', 'Cleaning Spray', 'Cereal']",Teenager,Spring,3,Coffee,Beverages,Coffee,Debit Card,Houston,Convenience Store,True,,8.95,5.53,34.22,10,55.300000000000004,89.5,38.23463687150838,61.880650994575035,False,False
1000000510,28-08-2020 05:32,Dr. Shawn Gonzalez,126034,"['Soda', 'Trash Bags', 'Orange']",Professional,Fall,3,Soda,Pantry & Snacks,Soda,Cash,Chicago,Supermarket,False,Discount on Selected Items,11.45,6.69,23.82,5,33.45,57.25,41.60698689956332,71.21076233183857,False,False
1000000511,10-07-2023 11:37,Jonathan Waller,362734,"['Water', 'Ironing Board']",Young Adult,Fall,2,Water,Other,Water,Cash,Houston,Warehouse Club,True,Discount on Selected Items,3.47,1.82,3.29,2,3.64,6.94,47.40634005763689,90.38461538461539,True,False
1000000512,12-11-2020 07:12,Valerie Wilson,334538,"['Butter', 'Butter']",Teenager,Spring,2,Butter,Dairy,Butter,Mobile Payment,Atlanta,Convenience Store,True,,9.44,6.42,24.18,8,51.36,75.52,32.01800847457627,47.07943925233645,False,False
1000000513,19-03-2022 02:49,David Shelton,727812,"['Paper Towels', 'Jam']",Homemaker,Summer,2,Paper Towels,Cleaning Supplies,Paper Towels,Credit Card,Chicago,Warehouse Club,False,Discount on Selected Items,9.09,6.0,27.82,9,54.0,81.81,34.00562278450067,51.51851851851852,False,True
1000000514,12-04-2022 16:40,Jody Martin,110125,['Ice Cream'],Middle-Aged,Spring,1,Ice Cream,Dairy,Ice Cream,Debit Card,Atlanta,Convenience Store,False,,84.65,35.01,49.64,1,35.01,84.65,58.64146485528647,141.7880605541274,True,False
1000000515,11-02-2021 18:52,Brooke Larson,142185,"['Power Strips', 'Trash Bags', 'Cereal Bars']",Teenager,Spring,3,Power Strips,Household Electronics,Power Strips,Mobile Payment,Seattle,Specialty Store,True,Discount on Selected Items,1.73,0.7,5.11,5,3.5,8.65,59.07514450867052,146.00000000000003,False,False
1000000516,03-08-2020 17:15,Kristin Saunders,934225,"['Shower Gel', 'Baby Wipes']",Young Adult,Fall,2,Shower Gel,Personal Care,Shower Gel,Mobile Payment,San Francisco,Pharmacy,False,BOGO (Buy One Get One),7.47,3.83,18.18,5,19.15,37.35,48.674698795180724,94.93472584856397,False,False
1000000517,15-06-2023 03:55,Jacob Kennedy,57748,"['Bath Towels', 'Iron', 'Pickles']",Student,Winter,3,Bath Towels,Home & Misc,Bath Towels,Cash,Dallas,Specialty Store,True,Discount on Selected Items,2.28,1.47,8.13,10,14.7,22.799999999999997,35.65789473684211,55.3061224489796,False,True
1000000518,17-09-2023 07:32,Tracy Pham,257409,"['Pasta', 'Light Bulbs']",Retiree,Summer,2,Pasta,Grains & Bakery,Pasta,Debit Card,New York,Pharmacy,True,Discount on Selected Items,30.81,21.45,28.08,3,64.35,92.42999999999999,30.37974683544304,43.63636363636364,False,False
1000000519,12-01-2022 07:32,Vickie Callahan,211916,"['Bath Towels', 'Diapers', 'Laundry Detergent']",Student,Spring,3,Bath Towels,Home & Misc,Bath Towels,Credit Card,Dallas,Warehouse Club,False,BOGO (Buy One Get One),12.52,5.57,27.79,4,22.28,50.08,55.49121405750799,124.7307001795332,False,False
1000000522,28-07-2021 05:31,Christian Davidson,823213,"['Spinach', 'Coffee', 'Toothpaste']",Senior Citizen,Fall,3,Spinach,Vegetables,Spinach,Credit Card,Seattle,Supermarket,False,Discount on Selected Items,47.53,32.84,29.37,2,65.68,95.06,30.89627603618767,44.716808769792934,True,False
1000000524,24-10-2022 11:04,Jordan Kennedy,567395,"['Soda', 'Shaving Cream', 'Diapers', 'Mop', 'Syrup']",Senior Citizen,Fall,5,Soda,Pantry & Snacks,Soda,Mobile Payment,Los Angeles,Supermarket,True,Discount on Selected Items,8.28,5.39,5.77,2,10.78,16.56,34.84299516908212,53.52504638218923,True,False
1000000525,03-01-2023 02:42,Jennifer Williams,694807,"['Cereal Bars', 'Sponges', 'Peanut Butter', 'Carrots', 'Dish Soap']",Teenager,Summer,5,Cereal Bars,Grains & Bakery,Cereal Bars,Cash,Boston,Specialty Store,False,BOGO (Buy One Get One),30.93,16.72,42.63,3,50.16,92.78999999999999,45.94245069511801,84.98803827751196,False,False
1000000526,29-12-2020 22:10,Brenda Martinez,53139,"['Insect Repellent', 'Syrup']",Homemaker,Spring,2,Insect Repellent,Other,Insect Repellent,Mobile Payment,Los Angeles,Pharmacy,False,,18.61,9.76,35.4,4,39.04,74.44,47.55507791509941,90.67622950819671,False,False
1000000527,26-08-2022 14:12,Lori Kane,515981,"['BBQ Sauce', 'Tissues']",Retiree,Winter,2,BBQ Sauce,Condiments,BBQ Sauce,Credit Card,San Francisco,Warehouse Club,False,Discount on Selected Items,10.91,5.26,33.9,6,31.56,65.46000000000001,51.787351054078826,107.4144486692015,False,False
1000000528,07-03-2021 03:14,Joseph Chavez,586933,['Pickles'],Middle-Aged,Winter,1,Pickles,Pantry & Snacks,Pickles,Mobile Payment,Houston,Convenience Store,False,Discount on Selected Items,3.47,1.45,20.24,10,14.5,34.7,58.328530259365984,139.58620689655172,False,False
1000000529,17-11-2021 21:00,Tonya Villarreal,509806,"['Pancake Mix', 'Soap', 'Salmon', 'Cereal Bars', 'Bread']",Homemaker,Spring,5,Pancake Mix,Grains & Bakery,Pancake Mix,Debit Card,Dallas,Pharmacy,False,BOGO (Buy One Get One),46.02,30.35,15.67,1,30.35,46.02,34.050412863972184,51.63097199341021,True,False
1000000530,17-07-2021 00:00,Anthony Hawkins,211266,"['Toothbrush', 'Carrots', 'Chicken', 'Razors']",Retiree,Fall,4,Toothbrush,Personal Care,Toothbrush,Debit Card,Dallas,Convenience Store,True,Discount on Selected Items,7.34,4.72,15.68,6,28.32,44.04,35.60399636693914,55.367231638418076,False,False
1000000531,14-08-2020 11:18,Alyssa Ramos,158047,"['Shampoo', 'Insect Repellent', 'Lawn Mower', 'Vinegar', 'Hand Sanitizer']",Middle-Aged,Spring,5,Shampoo,Personal Care,Shampoo,Mobile Payment,Los Angeles,Convenience Store,False,Discount on Selected Items,2.23,1.56,4.01,6,9.36,13.379999999999999,29.970104633781762,42.84188034188034,False,False
1000000532,16-01-2021 10:35,Jason Lee,194354,['Peanut Butter'],Retiree,Spring,1,Peanut Butter,Pantry & Snacks,Peanut Butter,Credit Card,San Francisco,Pharmacy,True,BOGO (Buy One Get One),3.47,2.43,2.09,2,4.86,6.94,30.115273775216135,43.00411522633744,True,False
1000000533,27-01-2023 06:11,Alicia Mercer,834984,"['Jam', 'Tea']",Professional,Summer,2,Jam,Pantry & Snacks,Jam,Credit Card,Miami,Specialty Store,True,,5.64,3.2,19.57,8,25.6,45.12,43.37322695035461,76.4453125,False,False
1000000534,17-10-2020 16:48,Aaron Reed,527304,"['Chips', 'Pickles', 'Peanut Butter', 'Mayonnaise']",Student,Fall,4,Chips,Pantry & Snacks,Chips,Mobile Payment,Boston,Pharmacy,True,Discount on Selected Items,24.27,15.31,17.93,2,30.62,48.54,36.938607334157396,58.5564990202482,True,False
1000000535,03-02-2023 17:14,Garrett Miles,749717,"['Air Freshener', 'Onions', 'Carrots', 'Yogurt', 'Hand Sanitizer']",Homemaker,Winter,5,Air Freshener,Home & Misc,Air Freshener,Mobile Payment,Los Angeles,Department Store,True,,4.91,3.35,15.53,10,33.5,49.1,31.629327902240323,46.35820895522388,False,True
1000000537,31-08-2021 08:21,Andrew Newman,491061,"['Plant Fertilizer', 'Iron', 'Orange', 'Tuna', 'Salmon']",Retiree,Winter,5,Plant Fertilizer,Garden Tools,Plant Fertilizer,Mobile Payment,New York,Warehouse Club,False,Discount on Selected Items,4.75,2.25,12.49,5,11.25,23.75,52.58947368421053,111.02222222222223,False,False
1000000538,11-09-2022 20:25,Dana Miller,197255,"['Shower Gel', 'Canned Soup', 'Deodorant']",Student,Spring,3,Shower Gel,Personal Care,Shower Gel,Debit Card,New York,Warehouse Club,False,BOGO (Buy One Get One),2.91,1.56,8.11,6,9.36,17.46,46.44902634593356,86.64529914529915,False,False
1000000539,17-01-2022 06:26,Adam Rubio,421984,"['Vinegar', 'Shrimp']",Senior Citizen,Summer,2,Vinegar,Pantry & Snacks,Vinegar,Cash,Miami,Convenience Store,False,BOGO (Buy One Get One),94.08,41.28,52.8,1,41.28,94.08,56.12244897959183,127.90697674418603,True,False
1000000540,02-03-2021 08:42,Samantha Poole,380386,"['Eggs', 'Vacuum Cleaner', 'Chips']",Homemaker,Spring,3,Eggs,Meat & Seafood,Eggs,Debit Card,New York,Department Store,True,BOGO (Buy One Get One),12.59,8.64,11.85,3,25.92,37.769999999999996,31.37410643367752,45.71759259259259,False,False
1000000542,18-07-2020 21:04,Christian Tate,118069,"['Chicken', 'Milk', 'Plant Fertilizer', 'Soap', 'Beef']",Senior Citizen,Winter,5,Chicken,Meat & Seafood,Chicken,Debit Card,Miami,Department Store,False,,12.07,5.66,51.31,8,45.28,96.56,53.137945318972655,113.31713780918729,False,False
1000000543,06-04-2020 20:38,Matthew Wood,97825,"['Olive Oil', 'Vinegar', 'Cereal', 'Coffee', 'Hair Gel']",Young Adult,Summer,5,Olive Oil,Pantry & Snacks,Olive Oil,Mobile Payment,Atlanta,Convenience Store,False,,12.52,7.53,29.94,6,45.18,75.12,39.85623003194888,66.26826029216468,False,False
1000000544,10-01-2020 14:21,Andrea Cruz,120579,"['Tea', 'Mop']",Teenager,Spring,2,Tea,Beverages,Tea,Credit Card,Atlanta,Specialty Store,True,BOGO (Buy One Get One),28.52,16.7,35.47,3,50.099999999999994,85.56,41.45628798503974,70.79840319361278,False,False
1000000546,24-09-2021 11:04,John Dickerson MD,616380,"['Lawn Mower', 'Paper Towels', 'Diapers']",Senior Citizen,Summer,3,Lawn Mower,Garden Tools,Lawn Mower,Credit Card,Chicago,Pharmacy,True,Discount on Selected Items,25.26,10.96,28.59,2,21.92,50.52,56.59144893111638,130.4288321167883,True,False
1000000547,30-05-2023 21:14,Ryan Stewart,395558,"['Tomatoes', 'Shrimp', 'Toilet Paper', 'Dustpan']",Young Adult,Fall,4,Tomatoes,Vegetables,Tomatoes,Credit Card,Seattle,Pharmacy,False,,49.83,29.97,19.86,1,29.97,49.83,39.85550872968091,66.26626626626627,True,False
1000000548,29-03-2023 18:28,Benjamin Benson,607084,"['Honey', 'Salmon', 'Power Strips']",Middle-Aged,Winter,3,Honey,Pantry & Snacks,Honey,Cash,Atlanta,Supermarket,False,BOGO (Buy One Get One),2.89,1.61,8.99,7,11.270000000000001,20.23,44.4389520514088,79.7692990239574,False,False
1000000549,23-05-2023 20:43,Karen Bond,319921,"['Vinegar', 'Power Strips', 'Feminine Hygiene Products', 'Honey']",Middle-Aged,Spring,4,Vinegar,Pantry & Snacks,Vinegar,Debit Card,San Francisco,Pharmacy,False,BOGO (Buy One Get One),18.4,11.62,27.1,4,46.48,73.6,36.82065217391305,58.30464716006885,False,False
1000000550,08-12-2023 03:37,Karen Hernandez,901086,"['Garden Hose', 'Peanut Butter', 'Eggs', 'Shaving Cream', 'Ice Cream']",Professional,Fall,5,Garden Hose,Garden Tools,Garden Hose,Credit Card,Seattle,Supermarket,True,,10.7,5.95,42.73,9,53.550000000000004,96.3,44.3717549325026,79.79458450046684,False,False
1000000551,23-07-2021 22:56,Carolyn Owens,134001,"['Broom', 'Rice', 'Carrots']",Professional,Summer,3,Broom,Cleaning Equipment,Broom,Credit Card,Miami,Pharmacy,False,BOGO (Buy One Get One),13.59,8.91,32.75,7,62.370000000000005,95.13,34.4265741616735,52.50921917588583,False,False
1000000553,02-02-2020 17:30,Elizabeth Wagner,492667,"['Mayonnaise', 'Olive Oil', 'Cleaning Rags', 'Lawn Mower', 'Trash Bags']",Senior Citizen,Spring,5,Mayonnaise,Condiments,Mayonnaise,Credit Card,Seattle,Convenience Store,False,,8.56,4.86,36.94,10,48.6,85.60000000000001,43.154205607476634,76.00823045267488,False,False
1000000554,12-02-2020 23:46,Eric Smith,747076,"['Salmon', 'Trash Cans']",Professional,Summer,2,Salmon,Meat & Seafood,Salmon,Credit Card,Chicago,Department Store,True,,13.89,9.21,28.08,6,55.260000000000005,83.34,33.69330453563715,50.81433224755699,False,False
1000000555,02-10-2023 23:12,Rodney Mcgee,813741,"['Tissues', 'Potatoes', 'Yogurt', 'Beef', 'Hand Sanitizer']",Student,Spring,5,Tissues,Cleaning Supplies,Tissues,Credit Card,Atlanta,Convenience Store,True,,25.57,13.32,12.25,1,13.32,25.57,47.90770434102464,91.96696696696696,True,False
1000000557,13-06-2022 22:34,Sandra Marshall,8245,"['Broom', 'Mustard', 'Garden Hose', 'Honey']",Young Adult,Winter,4,Broom,Cleaning Equipment,Broom,Cash,San Francisco,Pharmacy,False,Discount on Selected Items,23.75,9.71,42.14,3,29.130000000000003,71.25,59.14385964912281,144.66186062478542,False,False
1000000558,12-11-2021 14:50,Kimberly Anderson,808377,['Light Bulbs'],Professional,Spring,1,Light Bulbs,Household Electronics,Light Bulbs,Credit Card,Miami,Department Store,False,BOGO (Buy One Get One),5.54,3.47,16.54,8,27.76,44.32,37.31949458483754,59.582132564841494,False,False
1000000559,16-12-2021 16:50,Jennifer Garcia,528240,['Carrots'],Retiree,Summer,1,Carrots,Vegetables,Carrots,Cash,San Francisco,Convenience Store,True,,9.13,5.35,30.22,8,42.8,73.04,41.374589266155525,70.60747663551402,False,False
1000000560,16-03-2021 23:53,Rachel Garcia,627595,['Apple'],Senior Citizen,Winter,1,Apple,Fruits,Apple,Cash,Dallas,Convenience Store,True,Discount on Selected Items,15.26,9.33,29.67,5,46.65,76.3,38.88597640891219,63.60128617363344,False,False
1000000561,05-05-2020 15:41,Kathryn White,493013,"['Mop', 'Tuna', 'Honey', 'Water', 'Vacuum Cleaner']",Teenager,Winter,5,Mop,Cleaning Equipment,Mop,Mobile Payment,New York,Pharmacy,True,Discount on Selected Items,22.44,10.41,12.03,1,10.41,22.44,53.60962566844919,115.56195965417866,True,False
1000000563,02-09-2020 12:06,Mark Morales,1785,"['Feminine Hygiene Products', 'Cleaning Spray']",Middle-Aged,Winter,2,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Credit Card,Boston,Convenience Store,True,,45.68,18.47,27.21,1,18.47,45.68,59.56654991243433,147.31997834325935,True,False
1000000564,29-12-2021 17:42,Vickie Brooks,612734,"['Water', 'Ice Cream']",Student,Spring,2,Water,Other,Water,Mobile Payment,Dallas,Convenience Store,True,BOGO (Buy One Get One),10.99,5.55,43.5,8,44.4,87.92,49.47679708826205,97.97297297297297,False,False
1000000565,21-12-2020 06:59,David Montoya,959463,"['Chips', 'Ketchup', 'Carrots']",Senior Citizen,Fall,3,Chips,Pantry & Snacks,Chips,Cash,Houston,Convenience Store,True,Discount on Selected Items,6.34,3.66,2.68,1,3.66,6.34,42.27129337539432,73.224043715847,True,False
1000000566,13-04-2020 05:33,Logan Adams,881560,"['Baby Wipes', 'Canned Soup']",Student,Summer,2,Baby Wipes,Baby Care,Baby Wipes,Mobile Payment,Miami,Specialty Store,True,Discount on Selected Items,3.01,1.56,10.15,7,10.92,21.07,48.17275747508305,92.94871794871796,False,False
1000000568,04-03-2021 05:17,Steven Robinson,882600,"['Plant Fertilizer', 'Pickles', 'Honey', 'Bread', 'Spinach']",Teenager,Fall,5,Plant Fertilizer,Garden Tools,Plant Fertilizer,Cash,Dallas,Warehouse Club,True,Discount on Selected Items,8.18,5.49,13.45,5,27.450000000000003,40.9,32.88508557457212,48.99817850637522,False,False
1000000569,26-04-2023 00:12,Maureen Pace,499819,"['Toilet Paper', 'Vacuum Cleaner', 'Coffee']",Student,Winter,3,Toilet Paper,Cleaning Supplies,Toilet Paper,Mobile Payment,Dallas,Department Store,False,BOGO (Buy One Get One),41.66,21.02,20.64,1,21.02,41.66,49.54392702832454,98.19219790675547,True,False
1000000571,12-07-2023 14:15,Donald Harris,757993,"['Vacuum Cleaner', 'Beef', 'Garden Hose']",Student,Spring,3,Vacuum Cleaner,Household Electronics,Vacuum Cleaner,Credit Card,Dallas,Supermarket,False,BOGO (Buy One Get One),11.44,7.27,33.4,8,58.16,91.52,36.49475524475525,57.42778541953233,False,False
1000000572,10-09-2021 07:35,Rachael Sanford,562246,"['Ironing Board', 'Rice', 'Chicken', 'Chicken']",Teenager,Summer,4,Ironing Board,Household Electronics,Ironing Board,Credit Card,Chicago,Warehouse Club,False,BOGO (Buy One Get One),3.37,1.75,16.22,10,17.5,33.7,48.130563798219576,92.68571428571428,False,False
1000000573,15-05-2020 21:25,Jordan Spencer,363154,"['Chicken', 'Power Strips', 'Vinegar']",Middle-Aged,Summer,3,Chicken,Meat & Seafood,Chicken,Debit Card,Seattle,Specialty Store,False,,15.92,9.34,39.49,6,56.04,95.52,41.342127303182586,70.46752319771592,False,False
1000000574,27-08-2022 21:05,Joseph Payne,717865,['Salmon'],Middle-Aged,Spring,1,Salmon,Meat & Seafood,Salmon,Cash,New York,Specialty Store,False,Discount on Selected Items,30.34,19.98,31.06,3,59.94,91.02,34.12436827070973,51.818485151818486,False,False
1000000575,07-04-2021 03:33,Jeffrey May,544086,"['Mustard', 'Plant Fertilizer']",Retiree,Summer,2,Mustard,Condiments,Mustard,Mobile Payment,Los Angeles,Supermarket,True,Discount on Selected Items,5.39,3.69,15.29,9,33.21,48.51,31.519274376417233,46.04034929238181,False,True
1000000576,19-05-2020 08:57,Catherine Dalton,256054,"['Lawn Mower', 'Water', 'Trash Bags', 'Plant Fertilizer', 'Trash Cans']",Middle-Aged,Fall,5,Lawn Mower,Garden Tools,Lawn Mower,Credit Card,Boston,Convenience Store,True,Discount on Selected Items,2.25,1.0,12.51,10,10.0,22.5,55.599999999999994,125.1,False,False
1000000577,21-10-2022 18:55,Christopher Smith,573133,"['Cereal Bars', 'Cleaning Spray', 'Toothpaste']",Homemaker,Summer,3,Cereal Bars,Grains & Bakery,Cereal Bars,Debit Card,Los Angeles,Convenience Store,True,Discount on Selected Items,4.47,3.03,11.51,8,24.24,35.76,32.18680089485459,47.48349834983499,False,False
1000000578,13-09-2023 10:56,Cheryl Griffin,865581,"['Insect Repellent', 'Cereal']",Student,Fall,2,Insect Repellent,Other,Insect Repellent,Mobile Payment,Chicago,Supermarket,False,BOGO (Buy One Get One),32.9,18.02,44.65,3,54.06,98.69999999999999,45.23809523809524,82.59341472438031,False,False
1000000579,21-11-2022 11:00,Jerry Berg,179248,"['Hair Gel', 'Spinach', 'Garden Hose', 'Ketchup', 'Canned Soup']",Homemaker,Fall,5,Hair Gel,Personal Care,Hair Gel,Credit Card,San Francisco,Supermarket,False,Discount on Selected Items,15.01,7.17,47.06,6,43.019999999999996,90.06,52.25405285365312,109.39098093909811,False,False
1000000580,06-04-2020 00:31,Anthony Cervantes,20846,"['Ketchup', 'Coffee', 'Milk', 'Coffee', 'Soda']",Young Adult,Summer,5,Ketchup,Condiments,Ketchup,Credit Card,Boston,Department Store,False,BOGO (Buy One Get One),6.95,3.74,12.85,4,14.96,27.8,46.22302158273381,85.89572192513369,False,False
1000000582,13-05-2023 17:19,Ashley Benton,6311,"['Pancake Mix', 'Extension Cords']",Middle-Aged,Summer,2,Pancake Mix,Grains & Bakery,Pancake Mix,Debit Card,Los Angeles,Department Store,True,Discount on Selected Items,7.88,4.31,28.49,8,34.48,63.04,45.193527918781726,82.6276102088167,False,False
1000000583,01-06-2022 15:58,Jessica Lopez,554209,"['Garden Hose', 'Toothpaste', 'Vacuum Cleaner', 'Baby Wipes']",Student,Fall,4,Garden Hose,Garden Tools,Garden Hose,Cash,Seattle,Supermarket,False,BOGO (Buy One Get One),5.48,2.73,16.5,6,16.38,32.88,50.18248175182482,100.73260073260073,False,False
1000000584,06-05-2023 02:53,Ruth Garcia,520522,"['Ironing Board', 'Mayonnaise', 'Garden Hose', 'BBQ Sauce']",Professional,Winter,4,Ironing Board,Household Electronics,Ironing Board,Cash,Houston,Pharmacy,True,,2.08,1.23,8.52,10,12.3,20.8,40.96153846153846,69.26829268292683,False,False
1000000585,21-05-2021 17:51,Jesse Floyd,529158,"['Hand Sanitizer', 'Shower Gel']",Homemaker,Fall,2,Hand Sanitizer,Home & Misc,Hand Sanitizer,Mobile Payment,Boston,Supermarket,False,BOGO (Buy One Get One),8.01,3.78,25.36,6,22.68,48.06,52.76737411568872,111.81657848324515,False,False
1000000586,19-05-2023 10:12,Mary Perez,105268,"['Butter', 'Spinach']",Student,Winter,2,Butter,Dairy,Butter,Credit Card,Atlanta,Pharmacy,False,,0.51,0.22,2.97,10,2.2,5.1,58.235294117647065,135.0,False,False
1000000587,29-02-2020 07:40,Douglas Gonzalez,505319,"['Vacuum Cleaner', 'Pickles', 'Chicken']",Homemaker,Winter,3,Vacuum Cleaner,Household Electronics,Vacuum Cleaner,Credit Card,Chicago,Warehouse Club,True,Discount on Selected Items,2.38,1.04,8.02,6,6.24,14.28,56.1624649859944,128.52564102564102,False,False
1000000588,03-09-2021 14:16,Sherri Graves,880738,"['Tuna', 'Spinach', 'Cheese']",Retiree,Summer,3,Tuna,Meat & Seafood,Tuna,Debit Card,Seattle,Supermarket,True,Discount on Selected Items,43.78,19.19,24.59,1,19.19,43.78,56.16719963453632,128.13965607087025,True,False
1000000589,03-03-2022 15:21,David Marks,683063,"['Rice', 'Tomatoes', 'Shower Gel', 'Toothpaste']",Young Adult,Spring,4,Rice,Grains & Bakery,Rice,Credit Card,Houston,Convenience Store,True,Discount on Selected Items,0.57,0.25,2.82,9,2.25,5.13,54.97076023391813,125.33333333333331,False,False
1000000590,24-04-2021 09:24,Kevin Boone,347178,"['Peanut Butter', 'Olive Oil', 'Paper Towels', 'Carrots', 'Vinegar']",Retiree,Spring,5,Peanut Butter,Pantry & Snacks,Peanut Butter,Debit Card,Seattle,Department Store,True,,2.23,0.99,7.48,6,5.9399999999999995,13.379999999999999,55.90433482810165,125.92592592592595,False,False
1000000591,04-02-2021 01:10,Melissa Freeman,910135,"['Hair Gel', 'Chicken', 'Cleaning Spray', 'Cleaning Spray', 'Light Bulbs']",Homemaker,Fall,5,Hair Gel,Personal Care,Hair Gel,Debit Card,Dallas,Department Store,False,,13.17,7.8,32.23,6,46.8,79.02,40.78714249557074,68.86752136752136,False,False
1000000592,02-03-2021 02:32,Jerry Garrett,557774,"['Spinach', 'Cereal']",Young Adult,Winter,2,Spinach,Vegetables,Spinach,Debit Card,Dallas,Pharmacy,True,,11.65,5.29,25.41,4,21.16,46.6,54.52789699570816,120.08506616257088,False,False
1000000593,28-06-2022 22:20,Kimberly Young,616733,"['Eggs', 'Iron', 'Peanut Butter']",Young Adult,Fall,3,Eggs,Meat & Seafood,Eggs,Cash,San Francisco,Specialty Store,False,Discount on Selected Items,8.02,4.04,35.81,9,36.36,72.17999999999999,49.612080908839026,98.48734873487349,False,False
