Transaction_ID,Date,Customer_Name,Customer_ID,Product,Customer_Category,Season,Basket_Size,Product_Category,Category,Sub_Category,Payment_Method,City,Store_Type,Discount_Applied,Promotion,Unit_Price,Cost_Per_Item,Profit,Total_Items
1000000484,05-04-2023 04:25,Ronald Mills,317684,"['Feminine Hygiene Products', 'Plant Fertilizer', 'Spinach', 'Cleaning Spray']",Senior Citizen,Summer,4,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Mobile Payment,Atlanta,Department Store,FALSE,None,62,35.67,26.33,1
1000000485,10-10-2023 08:13,Kevin Underwood,789045,"['Dustpan', 'Razors', 'Mop']",Senior Citizen,Winter,3,Dustpan,Cleaning Equipment,Dustpan,Cash,Dallas,Supermarket,FALSE,Discount on Selected Items,6.93,4.65,2.28,1
1000000486,18-01-2023 09:53,Jason Acosta,61462,"['Olive Oil', 'Lawn Mower', 'Toothpaste']",Professional,Winter,3,Olive Oil,Pantry & Snacks,Olive Oil,Mobile Payment,Chicago,Convenience Store,FALSE,BOGO (Buy One Get One),7.14,2.95,41.85,10
1000000487,19-06-2020 01:27,Tracy Downs,129971,"['Mustard', 'Cleaning Rags', 'Iron', 'Toothbrush', 'Hand Sanitizer']",Middle-Aged,Fall,5,Mustard,Condiments,Mustard,Debit Card,San Francisco,Specialty Store,FALSE,None,12.43,6.02,25.64,4
1000000488,13-03-2021 05:36,Tracy Kerr,442973,"['Baby Wipes', 'Insect Repellent']",Middle-Aged,Fall,2,Baby Wipes,Baby Care,Baby Wipes,Cash,Houston,Convenience Store,TRUE,None,3.83,2.63,8.44,7
1000000489,11-12-2023 23:23,Michelle Moreno,142685,"['Shaving Cream', 'Air Freshener', 'Mop', 'Butter', 'Chips']",Homemaker,Summer,5,Shaving Cream,Personal Care,Shaving Cream,Mobile Payment,New York,Supermarket,FALSE,BOGO (Buy One Get One),2.59,1.73,2.59,3
1000000491,25-02-2022 02:46,Travis Brooks,648517,['Pickles'],Retiree,Fall,1,Pickles,Pantry & Snacks,Pickles,Credit Card,Atlanta,Warehouse Club,FALSE,Discount on Selected Items,8.38,4.91,6.94,2
1000000492,10-12-2021 22:09,Ashley Schultz,34358,['Dish Soap'],Young Adult,Winter,1,Dish Soap,Cleaning Supplies,Dish Soap,Cash,Miami,Department Store,FALSE,None,69.84,33.75,36.09,1
1000000493,07-10-2021 13:59,James Hubbard,931377,"['Pasta', 'Ketchup', 'Bread', 'Butter', 'Soda']",Teenager,Spring,5,Pasta,Grains & Bakery,Pasta,Credit Card,Los Angeles,Supermarket,FALSE,BOGO (Buy One Get One),4.49,2.05,24.39,10
1000000496,27-05-2023 14:08,Tiffany Clark,730207,"['Mop', 'Honey', 'Iron', 'Diapers']",Student,Spring,4,Mop,Cleaning Equipment,Mop,Debit Card,San Francisco,Convenience Store,TRUE,None,27.08,15.57,23.01,2
1000000497,24-11-2020 01:16,Michelle Acosta,631156,['Carrots'],Student,Winter,1,Carrots,Vegetables,Carrots,Credit Card,Miami,Supermarket,FALSE,None,8.37,3.54,33.78,7
1000000498,10-07-2023 05:18,Erica Morales,516078,"['Ironing Board', 'Feminine Hygiene Products', 'Bath Towels', 'Jam']",Student,Spring,4,Ironing Board,Household Electronics,Ironing Board,Cash,Dallas,Specialty Store,TRUE,BOGO (Buy One Get One),48.69,33.71,29.96,2
1000000499,18-11-2023 04:49,Heather Peterson,586257,"['Cereal Bars', 'Tomatoes', 'Toothpaste', 'Honey', 'Shampoo']",Senior Citizen,Spring,5,Cereal Bars,Grains & Bakery,Cereal Bars,Cash,Seattle,Warehouse Club,FALSE,BOGO (Buy One Get One),1.82,1.27,5.53,10
1000000500,28-03-2022 05:06,Terri May,168306,"['Ketchup', 'Tea']",Young Adult,Spring,2,Ketchup,Condiments,Ketchup,Mobile Payment,Atlanta,Warehouse Club,TRUE,None,10.73,6.54,8.38,2
1000000501,22-12-2020 14:40,Lisa Cooper,511220,"['Mayonnaise', 'Toothpaste', 'Vinegar']",Retiree,Fall,3,Mayonnaise,Condiments,Mayonnaise,Debit Card,New York,Department Store,FALSE,None,5.16,2.89,18.12,8
1000000502,20-03-2020 11:40,Amanda Nelson,668215,"['Onions', 'Shaving Cream', 'Potatoes', 'Shower Gel']",Senior Citizen,Spring,4,Onions,Vegetables,Onions,Mobile Payment,San Francisco,Department Store,TRUE,BOGO (Buy One Get One),9.69,4.78,49.15,10
1000000503,07-09-2023 06:59,Matthew Ruiz,699623,"['Cereal', 'Plant Fertilizer', 'Vinegar']",Professional,Winter,3,Cereal,Grains & Bakery,Cereal,Debit Card,Dallas,Convenience Store,TRUE,BOGO (Buy One Get One),10.92,7.03,27.2,7
1000000504,08-09-2021 06:39,Kimberly Gallegos,918986,"['Canned Soup', 'Diapers']",Senior Citizen,Fall,2,Canned Soup,Pantry & Snacks,Canned Soup,Mobile Payment,Miami,Supermarket,TRUE,BOGO (Buy One Get One),12.43,7.52,29.42,6
1000000505,27-08-2020 18:56,Brittany Griffin,660772,"['Garden Hose', 'Diapers', 'Banana', 'Shaving Cream', 'Cereal Bars']",Homemaker,Spring,5,Garden Hose,Garden Tools,Garden Hose,Cash,Boston,Supermarket,FALSE,BOGO (Buy One Get One),4.98,2.23,27.42,10
1000000507,12-05-2020 11:11,Robert Robertson,229960,"['Shrimp', 'Cereal']",Senior Citizen,Winter,2,Shrimp,Meat & Seafood,Shrimp,Cash,Los Angeles,Specialty Store,FALSE,BOGO (Buy One Get One),7.61,4.92,13.45,5
1000000508,12-01-2020 14:07,Kristin Murray,906644,"['Plant Fertilizer', 'Dish Soap']",Student,Fall,2,Plant Fertilizer,Garden Tools,Plant Fertilizer,Cash,Houston,Pharmacy,FALSE,None,30.66,21,28.98,3
1000000509,26-07-2020 18:02,Kimberly Torres,318380,"['Coffee', 'Cleaning Spray', 'Cereal']",Teenager,Spring,3,Coffee,Beverages,Coffee,Debit Card,Houston,Convenience Store,TRUE,None,8.95,5.53,34.22,10
1000000510,28-08-2020 05:32,Dr. Shawn Gonzalez,126034,"['Soda', 'Trash Bags', 'Orange']",Professional,Fall,3,Soda,Pantry & Snacks,Soda,Cash,Chicago,Supermarket,FALSE,Discount on Selected Items,11.45,6.69,23.82,5
1000000511,10-07-2023 11:37,Jonathan Waller,362734,"['Water', 'Ironing Board']",Young Adult,Fall,2,Water,Other,Water,Cash,Houston,Warehouse Club,TRUE,Discount on Selected Items,3.47,1.82,3.29,2
1000000512,12-11-2020 07:12,Valerie Wilson,334538,"['Butter', 'Butter']",Teenager,Spring,2,Butter,Dairy,Butter,Mobile Payment,Atlanta,Convenience Store,TRUE,None,9.44,6.42,24.18,8
1000000513,19-03-2022 02:49,David Shelton,727812,"['Paper Towels', 'Jam']",Homemaker,Summer,2,Paper Towels,Cleaning Supplies,Paper Towels,Credit Card,Chicago,Warehouse Club,FALSE,Discount on Selected Items,9.09,6,27.82,9
1000000514,12-04-2022 16:40,Jody Martin,110125,['Ice Cream'],Middle-Aged,Spring,1,Ice Cream,Dairy,Ice Cream,Debit Card,Atlanta,Convenience Store,FALSE,None,84.65,35.01,49.64,1
1000000515,11-02-2021 18:52,Brooke Larson,142185,"['Power Strips', 'Trash Bags', 'Cereal Bars']",Teenager,Spring,3,Power Strips,Household Electronics,Power Strips,Mobile Payment,Seattle,Specialty Store,TRUE,Discount on Selected Items,1.73,0.7,5.11,5
1000000516,03-08-2020 17:15,Kristin Saunders,934225,"['Shower Gel', 'Baby Wipes']",Young Adult,Fall,2,Shower Gel,Personal Care,Shower Gel,Mobile Payment,San Francisco,Pharmacy,FALSE,BOGO (Buy One Get One),7.47,3.83,18.18,5
1000000517,15-06-2023 03:55,Jacob Kennedy,57748,"['Bath Towels', 'Iron', 'Pickles']",Student,Winter,3,Bath Towels,Home & Misc,Bath Towels,Cash,Dallas,Specialty Store,TRUE,Discount on Selected Items,2.28,1.47,8.13,10
1000000518,17-09-2023 07:32,Tracy Pham,257409,"['Pasta', 'Light Bulbs']",Retiree,Summer,2,Pasta,Grains & Bakery,Pasta,Debit Card,New York,Pharmacy,TRUE,Discount on Selected Items,30.81,21.45,28.08,3
1000000519,12-01-2022 07:32,Vickie Callahan,211916,"['Bath Towels', 'Diapers', 'Laundry Detergent']",Student,Spring,3,Bath Towels,Home & Misc,Bath Towels,Credit Card,Dallas,Warehouse Club,FALSE,BOGO (Buy One Get One),12.52,5.57,27.79,4
1000000522,28-07-2021 05:31,Christian Davidson,823213,"['Spinach', 'Coffee', 'Toothpaste']",Senior Citizen,Fall,3,Spinach,Vegetables,Spinach,Credit Card,Seattle,Supermarket,FALSE,Discount on Selected Items,47.53,32.84,29.37,2
1000000524,24-10-2022 11:04,Jordan Kennedy,567395,"['Soda', 'Shaving Cream', 'Diapers', 'Mop', 'Syrup']",Senior Citizen,Fall,5,Soda,Pantry & Snacks,Soda,Mobile Payment,Los Angeles,Supermarket,TRUE,Discount on Selected Items,8.28,5.39,5.77,2
1000000525,03-01-2023 02:42,Jennifer Williams,694807,"['Cereal Bars', 'Sponges', 'Peanut Butter', 'Carrots', 'Dish Soap']",Teenager,Summer,5,Cereal Bars,Grains & Bakery,Cereal Bars,Cash,Boston,Specialty Store,FALSE,BOGO (Buy One Get One),30.93,16.72,42.63,3
1000000526,29-12-2020 22:10,Brenda Martinez,53139,"['Insect Repellent', 'Syrup']",Homemaker,Spring,2,Insect Repellent,Other,Insect Repellent,Mobile Payment,Los Angeles,Pharmacy,FALSE,None,18.61,9.76,35.4,4
1000000527,26-08-2022 14:12,Lori Kane,515981,"['BBQ Sauce', 'Tissues']",Retiree,Winter,2,BBQ Sauce,Condiments,BBQ Sauce,Credit Card,San Francisco,Warehouse Club,FALSE,Discount on Selected Items,10.91,5.26,33.9,6
1000000528,07-03-2021 03:14,Joseph Chavez,586933,['Pickles'],Middle-Aged,Winter,1,Pickles,Pantry & Snacks,Pickles,Mobile Payment,Houston,Convenience Store,FALSE,Discount on Selected Items,3.47,1.45,20.24,10
1000000529,17-11-2021 21:00,Tonya Villarreal,509806,"['Pancake Mix', 'Soap', 'Salmon', 'Cereal Bars', 'Bread']",Homemaker,Spring,5,Pancake Mix,Grains & Bakery,Pancake Mix,Debit Card,Dallas,Pharmacy,FALSE,BOGO (Buy One Get One),46.02,30.35,15.67,1
1000000530,17-07-2021 00:00,Anthony Hawkins,211266,"['Toothbrush', 'Carrots', 'Chicken', 'Razors']",Retiree,Fall,4,Toothbrush,Personal Care,Toothbrush,Debit Card,Dallas,Convenience Store,TRUE,Discount on Selected Items,7.34,4.72,15.68,6
1000000531,14-08-2020 11:18,Alyssa Ramos,158047,"['Shampoo', 'Insect Repellent', 'Lawn Mower', 'Vinegar', 'Hand Sanitizer']",Middle-Aged,Spring,5,Shampoo,Personal Care,Shampoo,Mobile Payment,Los Angeles,Convenience Store,FALSE,Discount on Selected Items,2.23,1.56,4.01,6
1000000532,16-01-2021 10:35,Jason Lee,194354,['Peanut Butter'],Retiree,Spring,1,Peanut Butter,Pantry & Snacks,Peanut Butter,Credit Card,San Francisco,Pharmacy,TRUE,BOGO (Buy One Get One),3.47,2.43,2.09,2
1000000533,27-01-2023 06:11,Alicia Mercer,834984,"['Jam', 'Tea']",Professional,Summer,2,Jam,Pantry & Snacks,Jam,Credit Card,Miami,Specialty Store,TRUE,None,5.64,3.2,19.57,8
1000000534,17-10-2020 16:48,Aaron Reed,527304,"['Chips', 'Pickles', 'Peanut Butter', 'Mayonnaise']",Student,Fall,4,Chips,Pantry & Snacks,Chips,Mobile Payment,Boston,Pharmacy,TRUE,Discount on Selected Items,24.27,15.31,17.93,2
1000000535,03-02-2023 17:14,Garrett Miles,749717,"['Air Freshener', 'Onions', 'Carrots', 'Yogurt', 'Hand Sanitizer']",Homemaker,Winter,5,Air Freshener,Home & Misc,Air Freshener,Mobile Payment,Los Angeles,Department Store,TRUE,None,4.91,3.35,15.53,10
1000000537,31-08-2021 08:21,Andrew Newman,491061,"['Plant Fertilizer', 'Iron', 'Orange', 'Tuna', 'Salmon']",Retiree,Winter,5,Plant Fertilizer,Garden Tools,Plant Fertilizer,Mobile Payment,New York,Warehouse Club,FALSE,Discount on Selected Items,4.75,2.25,12.49,5
1000000538,11-09-2022 20:25,Dana Miller,197255,"['Shower Gel', 'Canned Soup', 'Deodorant']",Student,Spring,3,Shower Gel,Personal Care,Shower Gel,Debit Card,New York,Warehouse Club,FALSE,BOGO (Buy One Get One),2.91,1.56,8.11,6
1000000539,17-01-2022 06:26,Adam Rubio,421984,"['Vinegar', 'Shrimp']",Senior Citizen,Summer,2,Vinegar,Pantry & Snacks,Vinegar,Cash,Miami,Convenience Store,FALSE,BOGO (Buy One Get One),94.08,41.28,52.8,1
1000000540,02-03-2021 08:42,Samantha Poole,380386,"['Eggs', 'Vacuum Cleaner', 'Chips']",Homemaker,Spring,3,Eggs,Meat & Seafood,Eggs,Debit Card,New York,Department Store,TRUE,BOGO (Buy One Get One),12.59,8.64,11.85,3
1000000542,18-07-2020 21:04,Christian Tate,118069,"['Chicken', 'Milk', 'Plant Fertilizer', 'Soap', 'Beef']",Senior Citizen,Winter,5,Chicken,Meat & Seafood,Chicken,Debit Card,Miami,Department Store,FALSE,None,12.07,5.66,51.31,8
1000000543,06-04-2020 20:38,Matthew Wood,97825,"['Olive Oil', 'Vinegar', 'Cereal', 'Coffee', 'Hair Gel']",Young Adult,Summer,5,Olive Oil,Pantry & Snacks,Olive Oil,Mobile Payment,Atlanta,Convenience Store,FALSE,None,12.52,7.53,29.94,6
1000000544,10-01-2020 14:21,Andrea Cruz,120579,"['Tea', 'Mop']",Teenager,Spring,2,Tea,Beverages,Tea,Credit Card,Atlanta,Specialty Store,TRUE,BOGO (Buy One Get One),28.52,16.7,35.47,3
1000000546,24-09-2021 11:04,John Dickerson MD,616380,"['Lawn Mower', 'Paper Towels', 'Diapers']",Senior Citizen,Summer,3,Lawn Mower,Garden Tools,Lawn Mower,Credit Card,Chicago,Pharmacy,TRUE,Discount on Selected Items,25.26,10.96,28.59,2
1000000547,30-05-2023 21:14,Ryan Stewart,395558,"['Tomatoes', 'Shrimp', 'Toilet Paper', 'Dustpan']",Young Adult,Fall,4,Tomatoes,Vegetables,Tomatoes,Credit Card,Seattle,Pharmacy,FALSE,None,49.83,29.97,19.86,1
1000000548,29-03-2023 18:28,Benjamin Benson,607084,"['Honey', 'Salmon', 'Power Strips']",Middle-Aged,Winter,3,Honey,Pantry & Snacks,Honey,Cash,Atlanta,Supermarket,FALSE,BOGO (Buy One Get One),2.89,1.61,8.99,7
1000000549,23-05-2023 20:43,Karen Bond,319921,"['Vinegar', 'Power Strips', 'Feminine Hygiene Products', 'Honey']",Middle-Aged,Spring,4,Vinegar,Pantry & Snacks,Vinegar,Debit Card,San Francisco,Pharmacy,FALSE,BOGO (Buy One Get One),18.4,11.62,27.1,4
1000000550,08-12-2023 03:37,Karen Hernandez,901086,"['Garden Hose', 'Peanut Butter', 'Eggs', 'Shaving Cream', 'Ice Cream']",Professional,Fall,5,Garden Hose,Garden Tools,Garden Hose,Credit Card,Seattle,Supermarket,TRUE,None,10.7,5.95,42.73,9
1000000551,23-07-2021 22:56,Carolyn Owens,134001,"['Broom', 'Rice', 'Carrots']",Professional,Summer,3,Broom,Cleaning Equipment,Broom,Credit Card,Miami,Pharmacy,FALSE,BOGO (Buy One Get One),13.59,8.91,32.75,7
1000000553,02-02-2020 17:30,Elizabeth Wagner,492667,"['Mayonnaise', 'Olive Oil', 'Cleaning Rags', 'Lawn Mower', 'Trash Bags']",Senior Citizen,Spring,5,Mayonnaise,Condiments,Mayonnaise,Credit Card,Seattle,Convenience Store,FALSE,None,8.56,4.86,36.94,10
1000000554,12-02-2020 23:46,Eric Smith,747076,"['Salmon', 'Trash Cans']",Professional,Summer,2,Salmon,Meat & Seafood,Salmon,Credit Card,Chicago,Department Store,TRUE,None,13.89,9.21,28.08,6
1000000555,02-10-2023 23:12,Rodney Mcgee,813741,"['Tissues', 'Potatoes', 'Yogurt', 'Beef', 'Hand Sanitizer']",Student,Spring,5,Tissues,Cleaning Supplies,Tissues,Credit Card,Atlanta,Convenience Store,TRUE,None,25.57,13.32,12.25,1
1000000557,13-06-2022 22:34,Sandra Marshall,8245,"['Broom', 'Mustard', 'Garden Hose', 'Honey']",Young Adult,Winter,4,Broom,Cleaning Equipment,Broom,Cash,San Francisco,Pharmacy,FALSE,Discount on Selected Items,23.75,9.71,42.14,3
1000000558,12-11-2021 14:50,Kimberly Anderson,808377,['Light Bulbs'],Professional,Spring,1,Light Bulbs,Household Electronics,Light Bulbs,Credit Card,Miami,Department Store,FALSE,BOGO (Buy One Get One),5.54,3.47,16.54,8
1000000559,16-12-2021 16:50,Jennifer Garcia,528240,['Carrots'],Retiree,Summer,1,Carrots,Vegetables,Carrots,Cash,San Francisco,Convenience Store,TRUE,None,9.13,5.35,30.22,8
1000000560,16-03-2021 23:53,Rachel Garcia,627595,['Apple'],Senior Citizen,Winter,1,Apple,Fruits,Apple,Cash,Dallas,Convenience Store,TRUE,Discount on Selected Items,15.26,9.33,29.67,5
1000000561,05-05-2020 15:41,Kathryn White,493013,"['Mop', 'Tuna', 'Honey', 'Water', 'Vacuum Cleaner']",Teenager,Winter,5,Mop,Cleaning Equipment,Mop,Mobile Payment,New York,Pharmacy,TRUE,Discount on Selected Items,22.44,10.41,12.03,1
1000000563,02-09-2020 12:06,Mark Morales,1785,"['Feminine Hygiene Products', 'Cleaning Spray']",Middle-Aged,Winter,2,Feminine Hygiene Products,Personal Care,Feminine Hygiene Products,Credit Card,Boston,Convenience Store,TRUE,None,45.68,18.47,27.21,1
1000000564,29-12-2021 17:42,Vickie Brooks,612734,"['Water', 'Ice Cream']",Student,Spring,2,Water,Other,Water,Mobile Payment,Dallas,Convenience Store,TRUE,BOGO (Buy One Get One),10.99,5.55,43.5,8
1000000565,21-12-2020 06:59,David Montoya,959463,"['Chips', 'Ketchup', 'Carrots']",Senior Citizen,Fall,3,Chips,Pantry & Snacks,Chips,Cash,Houston,Convenience Store,TRUE,Discount on Selected Items,6.34,3.66,2.68,1
1000000566,13-04-2020 05:33,Logan Adams,881560,"['Baby Wipes', 'Canned Soup']",Student,Summer,2,Baby Wipes,Baby Care,Baby Wipes,Mobile Payment,Miami,Specialty Store,TRUE,Discount on Selected Items,3.01,1.56,10.15,7
1000000568,04-03-2021 05:17,Steven Robinson,882600,"['Plant Fertilizer', 'Pickles', 'Honey', 'Bread', 'Spinach']",Teenager,Fall,5,Plant Fertilizer,Garden Tools,Plant Fertilizer,Cash,Dallas,Warehouse Club,TRUE,Discount on Selected Items,8.18,5.49,13.45,5
1000000569,26-04-2023 00:12,Maureen Pace,499819,"['Toilet Paper', 'Vacuum Cleaner', 'Coffee']",Student,Winter,3,Toilet Paper,Cleaning Supplies,Toilet Paper,Mobile Payment,Dallas,Department Store,FALSE,BOGO (Buy One Get One),41.66,21.02,20.64,1
1000000571,12-07-2023 14:15,Donald Harris,757993,"['Vacuum Cleaner', 'Beef', 'Garden Hose']",Student,Spring,3,Vacuum Cleaner,Household Electronics,Vacuum Cleaner,Credit Card,Dallas,Supermarket,FALSE,BOGO (Buy One Get One),11.44,7.27,33.4,8
1000000572,10-09-2021 07:35,Rachael Sanford,562246,"['Ironing Board', 'Rice', 'Chicken', 'Chicken']",Teenager,Summer,4,Ironing Board,Household Electronics,Ironing Board,Credit Card,Chicago,Warehouse Club,FALSE,BOGO (Buy One Get One),3.37,1.75,16.22,10
1000000573,15-05-2020 21:25,Jordan Spencer,363154,"['Chicken', 'Power Strips', 'Vinegar']",Middle-Aged,Summer,3,Chicken,Meat & Seafood,Chicken,Debit Card,Seattle,Specialty Store,FALSE,None,15.92,9.34,39.49,6
1000000574,27-08-2022 21:05,Joseph Payne,717865,['Salmon'],Middle-Aged,Spring,1,Salmon,Meat & Seafood,Salmon,Cash,New York,Specialty Store,FALSE,Discount on Selected Items,30.34,19.98,31.06,3
1000000575,07-04-2021 03:33,Jeffrey May,544086,"['Mustard', 'Plant Fertilizer']",Retiree,Summer,2,Mustard,Condiments,Mustard,Mobile Payment,Los Angeles,Supermarket,TRUE,Discount on Selected Items,5.39,3.69,15.29,9
1000000576,19-05-2020 08:57,Catherine Dalton,256054,"['Lawn Mower', 'Water', 'Trash Bags', 'Plant Fertilizer', 'Trash Cans']",Middle-Aged,Fall,5,Lawn Mower,Garden Tools,Lawn Mower,Credit Card,Boston,Convenience Store,TRUE,Discount on Selected Items,2.25,1,12.51,10
1000000577,21-10-2022 18:55,Christopher Smith,573133,"['Cereal Bars', 'Cleaning Spray', 'Toothpaste']",Homemaker,Summer,3,Cereal Bars,Grains & Bakery,Cereal Bars,Debit Card,Los Angeles,Convenience Store,TRUE,Discount on Selected Items,4.47,3.03,11.51,8
1000000578,13-09-2023 10:56,Cheryl Griffin,865581,"['Insect Repellent', 'Cereal']",Student,Fall,2,Insect Repellent,Other,Insect Repellent,Mobile Payment,Chicago,Supermarket,FALSE,BOGO (Buy One Get One),32.9,18.02,44.65,3
1000000579,21-11-2022 11:00,Jerry Berg,179248,"['Hair Gel', 'Spinach', 'Garden Hose', 'Ketchup', 'Canned Soup']",Homemaker,Fall,5,Hair Gel,Personal Care,Hair Gel,Credit Card,San Francisco,Supermarket,FALSE,Discount on Selected Items,15.01,7.17,47.06,6
1000000580,06-04-2020 00:31,Anthony Cervantes,20846,"['Ketchup', 'Coffee', 'Milk', 'Coffee', 'Soda']",Young Adult,Summer,5,Ketchup,Condiments,Ketchup,Credit Card,Boston,Department Store,FALSE,BOGO (Buy One Get One),6.95,3.74,12.85,4
1000000582,13-05-2023 17:19,Ashley Benton,6311,"['Pancake Mix', 'Extension Cords']",Middle-Aged,Summer,2,Pancake Mix,Grains & Bakery,Pancake Mix,Debit Card,Los Angeles,Department Store,TRUE,Discount on Selected Items,7.88,4.31,28.49,8
1000000583,01-06-2022 15:58,Jessica Lopez,554209,"['Garden Hose', 'Toothpaste', 'Vacuum Cleaner', 'Baby Wipes']",Student,Fall,4,Garden Hose,Garden Tools,Garden Hose,Cash,Seattle,Supermarket,FALSE,BOGO (Buy One Get One),5.48,2.73,16.5,6
1000000584,06-05-2023 02:53,Ruth Garcia,520522,"['Ironing Board', 'Mayonnaise', 'Garden Hose', 'BBQ Sauce']",Professional,Winter,4,Ironing Board,Household Electronics,Ironing Board,Cash,Houston,Pharmacy,TRUE,None,2.08,1.23,8.52,10
1000000585,21-05-2021 17:51,Jesse Floyd,529158,"['Hand Sanitizer', 'Shower Gel']",Homemaker,Fall,2,Hand Sanitizer,Home & Misc,Hand Sanitizer,Mobile Payment,Boston,Supermarket,FALSE,BOGO (Buy One Get One),8.01,3.78,25.36,6
1000000586,19-05-2023 10:12,Mary Perez,105268,"['Butter', 'Spinach']",Student,Winter,2,Butter,Dairy,Butter,Credit Card,Atlanta,Pharmacy,FALSE,None,0.51,0.22,2.97,10
1000000587,29-02-2020 07:40,Douglas Gonzalez,505319,"['Vacuum Cleaner', 'Pickles', 'Chicken']",Homemaker,Winter,3,Vacuum Cleaner,Household Electronics,Vacuum Cleaner,Credit Card,Chicago,Warehouse Club,TRUE,Discount on Selected Items,2.38,1.04,8.02,6
1000000588,03-09-2021 14:16,Sherri Graves,880738,"['Tuna', 'Spinach', 'Cheese']",Retiree,Summer,3,Tuna,Meat & Seafood,Tuna,Debit Card,Seattle,Supermarket,TRUE,Discount on Selected Items,43.78,19.19,24.59,1
1000000589,03-03-2022 15:21,David Marks,683063,"['Rice', 'Tomatoes', 'Shower Gel', 'Toothpaste']",Young Adult,Spring,4,Rice,Grains & Bakery,Rice,Credit Card,Houston,Convenience Store,TRUE,Discount on Selected Items,0.57,0.25,2.82,9
1000000590,24-04-2021 09:24,Kevin Boone,347178,"['Peanut Butter', 'Olive Oil', 'Paper Towels', 'Carrots', 'Vinegar']",Retiree,Spring,5,Peanut Butter,Pantry & Snacks,Peanut Butter,Debit Card,Seattle,Department Store,TRUE,None,2.23,0.99,7.48,6
1000000591,04-02-2021 01:10,Melissa Freeman,910135,"['Hair Gel', 'Chicken', 'Cleaning Spray', 'Cleaning Spray', 'Light Bulbs']",Homemaker,Fall,5,Hair Gel,Personal Care,Hair Gel,Debit Card,Dallas,Department Store,FALSE,None,13.17,7.8,32.23,6
1000000592,02-03-2021 02:32,Jerry Garrett,557774,"['Spinach', 'Cereal']",Young Adult,Winter,2,Spinach,Vegetables,Spinach,Debit Card,Dallas,Pharmacy,TRUE,None,11.65,5.29,25.41,4
1000000593,28-06-2022 22:20,Kimberly Young,616733,"['Eggs', 'Iron', 'Peanut Butter']",Young Adult,Fall,3,Eggs,Meat & Seafood,Eggs,Cash,San Francisco,Specialty Store,FALSE,Discount on Selected Items,8.02,4.04,35.81,9
1000000594,03-02-2020 06:21,Jenna Robinson,137768,['Power Strips'],Middle-Aged,Winter,1,Power Strips,Household Electronics,Power Strips,Cash,San Francisco,Department Store,TRUE,Discount on Selected Items,17.57,11.76,29.08,5
1000000595,18-10-2021 14:43,Craig Hall,707018,['Extension Cords'],Retiree,Summer,1,Extension Cords,Household Electronics,Extension Cords,Credit Card,New York,Warehouse Club,FALSE,Discount on Selected Items,3.02,1.64,6.91,5
1000000596,21-08-2022 10:33,Amanda Blevins,143930,"['Laundry Detergent', 'Shampoo', 'Peanut Butter', 'Broom', 'Chips']",Senior Citizen,Fall,5,Laundry Detergent,Cleaning Supplies,Laundry Detergent,Mobile Payment,Chicago,Specialty Store,TRUE,BOGO (Buy One Get One),27.14,16.29,21.69,2
1000000597,01-02-2020 11:54,Sarah Aguirre,974470,['Cereal Bars'],Homemaker,Summer,1,Cereal Bars,Grains & Bakery,Cereal Bars,Cash,Dallas,Department Store,FALSE,None,63.55,28.71,34.84,1
1000000598,29-06-2023 11:14,Richard Randolph,423849,"['Cleaning Spray', 'BBQ Sauce', 'Toothbrush', 'Pickles', 'Milk']",Young Adult,Fall,5,Cleaning Spray,Cleaning Supplies,Cleaning Spray,Cash,Miami,Department Store,TRUE,BOGO (Buy One Get One),6.36,2.91,27.6,8
1000000599,13-08-2022 03:33,Luis Richmond,96465,"['Vinegar', 'Water']",Homemaker,Fall,2,Vinegar,Pantry & Snacks,Vinegar,Credit Card,Boston,Department Store,FALSE,BOGO (Buy One Get One),20.22,8.33,35.65,3
1000000600,20-02-2021 11:34,Kim Campbell,114170,"['Hand Sanitizer', 'Paper Towels', 'Toilet Paper', 'Shaving Cream']",Retiree,Summer,4,Hand Sanitizer,Home & Misc,Hand Sanitizer,Cash,Dallas,Specialty Store,FALSE,BOGO (Buy One Get One),4.92,2.22,27.02,10
1000000601,30-01-2021 23:01,Jack Mitchell,883376,"['Coffee', 'Potatoes', 'Air Freshener']",Middle-Aged,Summer,3,Coffee,Beverages,Coffee,Debit Card,Dallas,Pharmacy,TRUE,Discount on Selected Items,66.45,32.13,34.32,1
1000000602,19-09-2021 20:49,Jose Knight,14934,['Tuna'],Young Adult,Fall,1,Tuna,Meat & Seafood,Tuna,Mobile Payment,Los Angeles,Specialty Store,TRUE,None,44.53,20.17,48.7,2
1000000603,30-03-2020 12:07,Aaron Rasmussen,181474,"['Shampoo', 'Razors', 'Orange', 'Pancake Mix']",Retiree,Summer,4,Shampoo,Personal Care,Shampoo,Cash,Atlanta,Convenience Store,FALSE,None,4.24,1.81,21.87,9
1000000604,06-11-2020 18:09,Tracy Morris,964396,"['Pasta', 'Baby Wipes', 'Power Strips']",Student,Spring,3,Pasta,Grains & Bakery,Pasta,Cash,Boston,Supermarket,FALSE,None,41.03,17.89,46.26,2
1000000605,27-10-2022 10:21,Richard Conley,554563,['Trash Bags'],Middle-Aged,Summer,1,Trash Bags,Cleaning Supplies,Trash Bags,Debit Card,Dallas,Supermarket,TRUE,None,15.66,8.43,28.93,4
